Problem,n,Method,Case,h_mode,k_fd,tol,start_type,point_id,run_id,GradNorm,Iterations,MaxIterations,InnerMaxIterations,Success,flag,ConvergenceRate,TimeSeconds,FinalF,PathLen,LastStep
p31,2,nm,Full FD,adaptive,8.0,1e-06,initial,xbar,67,2.7658244588485146e-10,1000,1000,,True,-,2.131107121733667,0.003074169158935547,2.3454754617363164e-21,6,4.389018051118294e-06
p31,2,tr,Full FD,adaptive,8.0,1e-06,initial,xbar,67,5.916467719513048e-07,6,1000,1000.0,True,-,-53.33179065815447,0.002986907958984375,8.294618764585598e-15,7,0.00023805230239105194
p31,2,nm,Full FD,adaptive,8.0,1e-06,random,rand1,68,3.2111672069204254e-13,1000,1000,,True,-,2.2207717087562306,0.004856109619140625,2.7423578404602288e-27,9,1.1499811815004675e-07
p31,2,tr,Full FD,adaptive,8.0,1e-06,random,rand1,68,4.3914129344554266e-08,8,1000,1000.0,True,-,10.92671305868768,0.0035860538482666016,7.669543896111788e-17,9,3.7607978936309735e-05
p31,2,nm,Full FD,adaptive,8.0,1e-06,random,rand2,69,6.322332074941864e-07,1000,1000,,True,-,3.216840147546688,0.004256010055541992,1.2346189461737834e-14,7,0.0002498153114398343
p31,2,tr,Full FD,adaptive,8.0,1e-06,random,rand2,69,6.682727138178568e-09,6,1000,1000.0,True,-,2.0397932807896453,0.0029370784759521484,8.677935573158926e-19,7,1.8841016868800246e-05
p31,2,nm,Full FD,adaptive,8.0,1e-06,random,rand3,70,8.141045662146012e-10,1000,1000,,True,-,1.4968101225208166,0.005652904510498047,1.9773383120418006e-20,9,5.740456768808112e-06
p31,2,tr,Full FD,adaptive,8.0,1e-06,random,rand3,70,1.2397892597171864e-11,10,1000,1000.0,True,-,14.27271298460122,0.004631996154785156,7.515076338491725e-24,11,8.09817202141057e-07
p31,2,nm,Full FD,adaptive,8.0,1e-06,random,rand4,71,1.1556431699791158e-08,1000,1000,,True,-,1.566522022702345,0.006743192672729492,5.89944455990662e-18,11,2.9058140929176012e-05
p31,2,tr,Full FD,adaptive,8.0,1e-06,random,rand4,71,1.5278449541766588e-08,6,1000,1000.0,True,-,102.77520551211339,0.004473686218261719,7.456484372330667e-18,7,2.0029304541182756e-05
p31,2,nm,Full FD,adaptive,8.0,1e-06,random,rand5,72,4.7576600022581917e-07,1000,1000,,True,-,2.12413173239853,0.012539148330688477,7.318707870292617e-15,14,9.231019697268467e-05
p31,2,tr,Full FD,adaptive,8.0,1e-06,random,rand5,72,3.374114156755016e-10,9,1000,1000.0,True,-,1.9048262779287144,0.004687786102294922,2.9590647946210726e-21,10,3.6636793260495857e-06
p31,2,nm,Full FD,adaptive,12.0,1e-06,initial,xbar,73,9.046486499862976e-09,1000,1000,,True,-,9.295949951162385,0.021365642547607422,1.0612448255366298e-18,27,7.9402425771306e-06
p31,2,tr,Full FD,adaptive,12.0,1e-06,initial,xbar,73,3.1368556533198116e-05,999,1000,1000.0,False,MAX,,0.7191822528839111,0.31438322409481123,1001,0.0
p31,2,nm,Full FD,adaptive,12.0,1e-06,random,rand1,74,2.4870730776927797e-08,1000,1000,,True,-,-0.764681697927416,0.024728775024414062,9.58895181172594e-18,27,1.751333144685417e-05
p31,2,tr,Full FD,adaptive,12.0,1e-06,random,rand1,74,9.135128426015846e-08,20,1000,1000.0,True,-,1.3044265670661594,0.009347677230834961,2.543440228148692e-16,21,5.231350982562351e-05
p31,2,nm,Full FD,adaptive,12.0,1e-06,random,rand2,75,3.203922951167589e-11,1000,1000,,True,-,-0.19449881622765408,0.016454219818115234,1.4097937818727859e-23,22,4.178743169220639e-08
p31,2,tr,Full FD,adaptive,12.0,1e-06,random,rand2,75,5.738917396638101e-08,12,1000,1000.0,True,-,4.673112354545004,0.0064580440521240234,4.391544177975605e-17,13,2.184464497593818e-05
p31,2,nm,Full FD,adaptive,12.0,1e-06,random,rand3,76,5.4197322726681406e-08,1000,1000,,True,-,84.27055843223032,0.01552724838256836,7.634957962273768e-17,22,2.5872376456707247e-05
p31,2,tr,Full FD,adaptive,12.0,1e-06,random,rand3,76,4.817143329393073e-08,26,1000,1000.0,True,-,-0.041082804716501185,0.01255488395690918,1.1256239796186138e-16,27,2.9111755409704522e-05
p31,2,nm,Full FD,adaptive,12.0,1e-06,random,rand4,77,4.3256299272321755e-05,1000,1000,,False,LS,-0.9615704516674174,0.0388791561126709,0.314383224135328,45,5.576705067336186e-13
p31,2,tr,Full FD,adaptive,12.0,1e-06,random,rand4,77,3.723699277104203e-07,34,1000,1000.0,True,-,-0.06560548083114681,0.016765117645263672,6.390197724605485e-15,35,8.193332213703524e-05
p31,2,nm,Full FD,adaptive,12.0,1e-06,random,rand5,78,3.307645768893152e-09,1000,1000,,True,-,-9066.018874720688,0.013866186141967773,2.81742430683024e-19,22,2.753408574837588e-06
p31,2,tr,Full FD,adaptive,12.0,1e-06,random,rand5,78,8.443470983249236e-09,42,1000,1000.0,True,-,2.663795120530595,0.020070791244506836,6.936813371263124e-18,43,5.423886807369767e-06
p31,1000,nm,Exact,,,1e-06,initial,xbar,79,7.338506970822154e-07,1000,1000,,True,-,1.1617497626293507,0.01585102081298828,1.4353770819274737e-14,17,1.024625461368639e-07
p31,1000,tr,Exact,,,1e-06,initial,xbar,79,5.998101569826847e-07,20,1000,1000.0,True,-,1.0037383094686374,0.011065006256103516,7.778237345775623e-15,21,6.929513649316164e-08
p31,1000,nm,Exact,,,1e-06,random,rand1,80,2.031112561445425e-06,1000,1000,,True,-,0.9987860160127332,0.023094892501831055,1.0189713211699025e-13,22,2.633710682954462e-07
p31,1000,tr,Exact,,,1e-06,random,rand1,80,8.656304254080946e-07,24,1000,1000.0,True,-,0.9940079710261525,0.014425992965698242,1.372403492968176e-14,25,8.730703428844826e-08
p31,1000,nm,Exact,,,1e-06,random,rand2,81,2.7847404716951825e-06,1000,1000,,True,-,0.998778097068773,0.022526025772094727,1.9329656289205373e-13,21,3.655079388583955e-07
p31,1000,tr,Exact,,,1e-06,random,rand2,81,9.096072011811491e-07,24,1000,1000.0,True,-,0.9964274746880035,0.013772726058959961,1.5763342904464146e-14,25,9.655196736024707e-08
p31,1000,nm,Exact,,,1e-06,random,rand3,82,1.6937581968431535e-06,1000,1000,,True,-,0.9984904150405381,0.023675203323364258,7.297280895251606e-14,22,2.2699746209386182e-07
p31,1000,tr,Exact,,,1e-06,random,rand3,82,8.849801485074929e-07,24,1000,1000.0,True,-,0.9979572284716229,0.013350248336791992,1.4787615527577403e-14,25,9.27338516122864e-08
p31,1000,nm,Exact,,,1e-06,random,rand4,83,2.9674612156851107e-06,1000,1000,,True,-,1.0017661179039594,0.023166179656982422,2.2038432993766397e-13,21,3.9051214967752454e-07
p31,1000,tr,Exact,,,1e-06,random,rand4,83,6.722590421109758e-07,24,1000,1000.0,True,-,0.9990546241121654,0.01353311538696289,9.445000423260841e-15,25,7.537059085086727e-08
p31,1000,nm,Exact,,,1e-06,random,rand5,84,1.369039456596618e-06,1000,1000,,True,-,0.9987027939855682,0.023488998413085938,4.7683804067496064e-14,22,1.8373026688010988e-07
p31,1000,tr,Exact,,,1e-06,random,rand5,84,8.058020571164637e-07,24,1000,1000.0,True,-,0.9936279791016599,0.014249086380004883,1.1975695613330135e-14,25,8.289266025188025e-08
p31,1000,nm,Mixed FD,scalar,4.0,1e-06,initial,xbar,85,1.6621997059527687e-06,1000,1000,,True,-,1.1352671445276536,0.014770984649658203,7.16490912770514e-14,17,2.3553749561466944e-07
p31,1000,tr,Mixed FD,scalar,4.0,1e-06,initial,xbar,85,6.46567268467286e-07,21,1000,1000.0,True,-,0.9962392590563635,0.012724876403808594,7.962971964365578e-15,22,6.795577974203942e-08
p31,1000,nm,Mixed FD,scalar,4.0,1e-06,random,rand1,86,4.4199257851788185e-06,1000,1000,,True,-,0.9978603098326005,0.023190975189208984,4.921613322529813e-13,21,5.949448354860887e-07
p31,1000,tr,Mixed FD,scalar,4.0,1e-06,random,rand1,86,7.149561133442001e-07,25,1000,1000.0,True,-,0.9970672537731955,0.01459503173828125,9.456753635768088e-15,26,7.381801963443821e-08
p31,1000,nm,Mixed FD,scalar,4.0,1e-06,random,rand2,87,4.916909497479152e-06,1000,1000,,True,-,0.9986953430640044,0.02184009552001953,6.048272690384917e-13,21,6.574312809809613e-07
p31,1000,tr,Mixed FD,scalar,4.0,1e-06,random,rand2,87,3.878952309130359e-07,26,1000,1000.0,True,-,0.9770751481364606,0.014248132705688477,2.7684492898398514e-15,27,4.0053106283271953e-08
p31,1000,nm,Mixed FD,scalar,4.0,1e-06,random,rand3,88,2.0545200480414384e-06,1000,1000,,True,-,0.998377477230274,0.022838115692138672,1.0657422826403959e-13,23,2.777308664345265e-07
p31,1000,tr,Mixed FD,scalar,4.0,1e-06,random,rand3,88,7.418567479399677e-07,25,1000,1000.0,True,-,0.9981585453575581,0.013823986053466797,1.0538963547552537e-14,26,8.035150350254841e-08
p31,1000,nm,Mixed FD,scalar,4.0,1e-06,random,rand4,89,5.02777815538715e-06,1000,1000,,True,-,1.0017913690643392,0.02408885955810547,6.364373502606485e-13,21,6.773412864702306e-07
p31,1000,tr,Mixed FD,scalar,4.0,1e-06,random,rand4,89,4.652269741891835e-07,26,1000,1000.0,True,-,1.01277337690654,0.01473093032836914,3.7602762428169895e-15,27,4.501898169054058e-08
p31,1000,nm,Mixed FD,scalar,4.0,1e-06,random,rand5,90,2.898544333064782e-06,1000,1000,,True,-,0.9985138312158693,0.023589134216308594,2.2010960484652036e-13,22,4.062028097942007e-07
p31,1000,tr,Mixed FD,scalar,4.0,1e-06,random,rand5,90,6.724791808667353e-07,25,1000,1000.0,True,-,0.9955175639623334,0.014979839324951172,8.453572765015018e-15,26,7.120452469782607e-08
p31,1000,nm,Mixed FD,scalar,8.0,1e-06,initial,xbar,91,1.659151937189042e-06,1000,1000,,True,-,1.1348166721155808,0.014210224151611328,7.142436051749958e-14,17,2.3515898791460934e-07
p31,1000,tr,Mixed FD,scalar,8.0,1e-06,initial,xbar,91,6.450391848114353e-07,21,1000,1000.0,True,-,0.996225752888346,0.011706829071044922,7.925224913946509e-15,22,6.779604452922568e-08
p31,1000,nm,Mixed FD,scalar,8.0,1e-06,random,rand1,92,4.408704311339789e-06,1000,1000,,True,-,0.997867717101843,0.02263188362121582,4.896030376034806e-13,21,5.933590716034488e-07
p31,1000,tr,Mixed FD,scalar,8.0,1e-06,random,rand1,92,7.135654280911399e-07,25,1000,1000.0,True,-,0.9970765678863782,0.014822959899902344,9.418558740139742e-15,26,7.366306580199002e-08
p31,1000,nm,Mixed FD,scalar,8.0,1e-06,random,rand2,93,4.904759011341807e-06,1000,1000,,True,-,0.9986946003533431,0.02197408676147461,6.0176999530272e-13,21,6.557286292598768e-07
p31,1000,tr,Mixed FD,scalar,8.0,1e-06,random,rand2,93,4.165167123455431e-07,26,1000,1000.0,True,-,1.0116206109254129,0.014735221862792969,2.9709763892436692e-15,27,3.8652449020169597e-08
p31,1000,nm,Mixed FD,scalar,8.0,1e-06,random,rand3,94,2.0249650406438762e-06,1000,1000,,True,-,0.9983746028866127,0.023749828338623047,1.0352099132644031e-13,23,2.73720945638398e-07
p31,1000,tr,Mixed FD,scalar,8.0,1e-06,random,rand3,94,7.403814038101681e-07,25,1000,1000.0,True,-,0.9981494913296305,0.013260841369628906,1.0494288358848412e-14,26,8.016962304843359e-08
p31,1000,nm,Mixed FD,scalar,8.0,1e-06,random,rand4,95,5.01513154718275e-06,1000,1000,,True,-,1.0018003693709627,0.022903919219970703,6.331542735208117e-13,21,6.755384776832895e-07
p31,1000,tr,Mixed FD,scalar,8.0,1e-06,random,rand4,95,4.643075638025448e-07,26,1000,1000.0,True,-,1.012761399361894,0.015272378921508789,3.745259264675211e-15,27,4.4927220572421544e-08
p31,1000,nm,Mixed FD,scalar,8.0,1e-06,random,rand5,96,2.8921523058541083e-06,1000,1000,,True,-,0.9985134189141631,0.02359294891357422,2.1910198213942093e-13,22,4.0523609909383164e-07
p31,1000,tr,Mixed FD,scalar,8.0,1e-06,random,rand5,96,6.711587981853893e-07,25,1000,1000.0,True,-,0.9955286962055412,0.014016151428222656,8.41827128587341e-15,26,7.104635995459837e-08
p31,1000,nm,Mixed FD,scalar,12.0,1e-06,initial,xbar,97,1.6584101840121828e-06,1000,1000,,True,-,1.1349307380944926,0.01532888412475586,7.136669885469293e-14,17,2.3507827564734726e-07
p31,1000,tr,Mixed FD,scalar,12.0,1e-06,initial,xbar,97,6.44868879713133e-07,21,1000,1000.0,True,-,0.9962150874209931,0.011423110961914062,7.92176222276725e-15,22,6.778350056686684e-08
p31,1000,nm,Mixed FD,scalar,12.0,1e-06,random,rand1,98,4.411268199843851e-06,1000,1000,,True,-,0.9978595934008936,0.0225679874420166,4.901595359841054e-13,21,5.936826915175353e-07
p31,1000,tr,Mixed FD,scalar,12.0,1e-06,random,rand1,98,7.138012885992462e-07,25,1000,1000.0,True,-,0.9970713920138269,0.015098094940185547,9.424751883777358e-15,26,7.36869591340047e-08
p31,1000,nm,Mixed FD,scalar,12.0,1e-06,random,rand2,99,4.904891357090429e-06,1000,1000,,True,-,0.9987015271696842,0.021955013275146484,6.017919108593144e-13,21,6.557202861167593e-07
p31,1000,tr,Mixed FD,scalar,12.0,1e-06,random,rand2,99,4.166084546332298e-07,26,1000,1000.0,True,-,1.0116154859670028,0.015179634094238281,2.9721037578416955e-15,27,3.866131463376853e-08
p31,1000,nm,Mixed FD,scalar,12.0,1e-06,random,rand3,100,2.028943818771863e-06,1000,1000,,True,-,0.998389641969431,0.023486852645874023,1.0392972459613087e-13,23,2.7426171461702755e-07
p31,1000,tr,Mixed FD,scalar,12.0,1e-06,random,rand3,100,7.406198995839331e-07,25,1000,1000.0,True,-,0.9981415995519483,0.014219045639038086,1.0501624020987254e-14,26,8.019957400458095e-08
p31,1000,nm,Mixed FD,scalar,12.0,1e-06,random,rand4,101,5.024315306332077e-06,1000,1000,,True,-,1.0017733853994508,0.022125720977783203,6.35472633930538e-13,21,6.767802851470967e-07
p31,1000,tr,Mixed FD,scalar,12.0,1e-06,random,rand4,101,4.64399910319318e-07,26,1000,1000.0,True,-,1.0127378040607529,0.015950918197631836,3.746923003943467e-15,27,4.4938283100764227e-08
p31,1000,nm,Mixed FD,scalar,12.0,1e-06,random,rand5,102,2.8898805047163236e-06,1000,1000,,True,-,0.9984542187247792,0.02315807342529297,2.1876988698098071e-13,22,4.049380312959136e-07
p31,1000,tr,Mixed FD,scalar,12.0,1e-06,random,rand5,102,6.713993010777526e-07,25,1000,1000.0,True,-,0.9955501643639376,0.014248847961425781,8.424294628093107e-15,26,7.10710847378586e-08
p31,1000,nm,Mixed FD,adaptive,4.0,1e-06,initial,xbar,103,1.6607849969552982e-06,1000,1000,,True,-,1.1351013845945654,0.014362096786499023,7.154692484614302e-14,17,2.3537381478446367e-07
p31,1000,tr,Mixed FD,adaptive,4.0,1e-06,initial,xbar,103,6.462369281505739e-07,21,1000,1000.0,True,-,0.9962307832993633,0.01195383071899414,7.954972834050226e-15,22,6.792296449368322e-08
p31,1000,nm,Mixed FD,adaptive,4.0,1e-06,random,rand1,104,4.416581123727314e-06,1000,1000,,True,-,0.99786338656577,0.023385047912597656,4.913956720667063e-13,21,5.944693629525518e-07
p31,1000,tr,Mixed FD,adaptive,4.0,1e-06,random,rand1,104,7.14546267921667e-07,25,1000,1000.0,True,-,0.9970698725367538,0.014542102813720703,9.445444879423619e-15,26,7.37720514654594e-08
p31,1000,nm,Mixed FD,adaptive,4.0,1e-06,random,rand2,105,4.913361813597013e-06,1000,1000,,True,-,0.9986951041520572,0.022455215454101562,6.039329848704451e-13,21,6.569337188360173e-07
p31,1000,tr,Mixed FD,adaptive,4.0,1e-06,random,rand2,105,3.876539742244146e-07,26,1000,1000.0,True,-,0.9770748321443766,0.015635013580322266,2.764921274228987e-15,27,4.002705825770354e-08
p31,1000,nm,Mixed FD,adaptive,4.0,1e-06,random,rand3,106,2.0331085546427925e-06,1000,1000,,True,-,0.9983752226511281,0.023355960845947266,1.0436245066515767e-13,23,2.7483822509987224e-07
p31,1000,tr,Mixed FD,adaptive,4.0,1e-06,random,rand3,106,7.414175701330189e-07,25,1000,1000.0,True,-,0.9981559643181599,0.013979196548461914,1.0525637744819943e-14,26,8.029729665661137e-08
p31,1000,nm,Mixed FD,adaptive,4.0,1e-06,random,rand4,107,5.024160312530123e-06,1000,1000,,True,-,1.0017967030504733,0.023511648178100586,6.354963819371589e-13,21,6.768222306024823e-07
p31,1000,tr,Mixed FD,adaptive,4.0,1e-06,random,rand4,107,4.649551675304542e-07,26,1000,1000.0,True,-,1.0127697981648165,0.016426801681518555,3.755831313814304e-15,27,4.499184917430664e-08
p31,1000,nm,Mixed FD,adaptive,4.0,1e-06,random,rand5,108,2.8968578366901825e-06,1000,1000,,True,-,0.9985138274116068,0.02227783203125,2.1983819145006214e-13,22,4.059367938738255e-07
p31,1000,tr,Mixed FD,adaptive,4.0,1e-06,random,rand5,108,6.72085521102951e-07,25,1000,1000.0,True,-,0.9955205500853669,0.014152765274047852,8.443036963853209e-15,26,7.115731205103233e-08
p31,1000,nm,Mixed FD,adaptive,8.0,1e-06,initial,xbar,109,1.659151663168874e-06,1000,1000,,True,-,1.1348166368846873,0.014658212661743164,7.142434054240709e-14,17,2.3515896416819088e-07
p31,1000,tr,Mixed FD,adaptive,8.0,1e-06,initial,xbar,109,6.450391961048986e-07,21,1000,1000.0,True,-,0.9962257411116332,0.011951923370361328,7.925224810507016e-15,22,6.779604257331093e-08
p31,1000,nm,Mixed FD,adaptive,8.0,1e-06,random,rand1,110,4.408658620723759e-06,1000,1000,,True,-,0.9978676754766186,0.023120880126953125,4.895929670897546e-13,21,5.93352987531917e-07
p31,1000,tr,Mixed FD,adaptive,8.0,1e-06,random,rand1,110,7.135654389085711e-07,25,1000,1000.0,True,-,0.9970765695818504,0.013892889022827148,9.418558995193256e-15,26,7.366306655312107e-08
p31,1000,nm,Mixed FD,adaptive,8.0,1e-06,random,rand2,111,4.904764427077293e-06,1000,1000,,True,-,0.9986946037674728,0.022640705108642578,6.017713392486127e-13,21,6.557293769990489e-07
p31,1000,tr,Mixed FD,adaptive,8.0,1e-06,random,rand2,111,4.165167180355993e-07,26,1000,1000.0,True,-,1.0116206181861378,0.014829158782958984,2.9709764361124736e-15,27,3.865244873009386e-08
p31,1000,nm,Mixed FD,adaptive,8.0,1e-06,random,rand3,112,2.024953257661284e-06,1000,1000,,True,-,0.9983745969411149,0.023302316665649414,1.0351979765414616e-13,23,2.7371938134682296e-07
p31,1000,tr,Mixed FD,adaptive,8.0,1e-06,random,rand3,112,7.403814134625104e-07,25,1000,1000.0,True,-,0.9981494940859844,0.015097856521606445,1.049428860439927e-14,26,8.016962426081315e-08
p31,1000,nm,Mixed FD,adaptive,8.0,1e-06,random,rand4,113,5.015135248257167e-06,1000,1000,,True,-,1.0018003808431333,0.023273944854736328,6.331551956578203e-13,21,6.755389645996842e-07
p31,1000,tr,Mixed FD,adaptive,8.0,1e-06,random,rand4,113,4.6430757334784053e-07,26,1000,1000.0,True,-,1.0127614038306183,0.0158998966217041,3.745259352613591e-15,27,4.492722084931679e-08
p31,1000,nm,Mixed FD,adaptive,8.0,1e-06,random,rand5,114,2.892163956246541e-06,1000,1000,,True,-,0.9985134173011043,0.022916793823242188,2.1910373198671074e-13,22,4.052377010483565e-07
p31,1000,tr,Mixed FD,adaptive,8.0,1e-06,random,rand5,114,6.711588005027856e-07,25,1000,1000.0,True,-,0.995528701035387,0.01473093032836914,8.41827128630368e-15,26,7.104635971100292e-08
p31,1000,nm,Mixed FD,adaptive,12.0,1e-06,initial,xbar,115,1.6581605888837828e-06,1000,1000,,True,-,1.1350467195706557,0.015031099319458008,7.132973915851056e-14,17,2.3501468997246942e-07
p31,1000,tr,Mixed FD,adaptive,12.0,1e-06,initial,xbar,115,6.457901716632958e-07,21,1000,1000.0,True,-,0.9962630751365024,0.012101888656616211,7.938238027836338e-15,22,6.782572841012993e-08
p31,1000,nm,Mixed FD,adaptive,12.0,1e-06,random,rand1,116,4.314423416693135e-06,1000,1000,,True,-,0.9977803856267186,0.0228421688079834,4.690728475914792e-13,21,5.808449022534447e-07
p31,1000,tr,Mixed FD,adaptive,12.0,1e-06,random,rand1,116,7.136740762700764e-07,25,1000,1000.0,True,-,0.9970664659213122,0.014995098114013672,9.421484500856746e-15,26,7.367564423762174e-08
p31,1000,nm,Mixed FD,adaptive,12.0,1e-06,random,rand2,117,4.715691891054031e-06,1000,1000,,True,-,0.9987051230304882,0.022354841232299805,5.555882305313174e-13,21,6.295647858657593e-07
p31,1000,tr,Mixed FD,adaptive,12.0,1e-06,random,rand2,117,4.165328214990127e-07,26,1000,1000.0,True,-,1.0116124629609042,0.014556169509887695,2.9711462805679582e-15,27,3.8654831110426064e-08
p31,1000,nm,Mixed FD,adaptive,12.0,1e-06,random,rand3,118,3.99066306245183e-06,1000,1000,,True,-,0.9989624035802156,0.02236175537109375,4.021405040194637e-13,22,5.390214917226852e-07
p31,1000,tr,Mixed FD,adaptive,12.0,1e-06,random,rand3,118,7.405093267425099e-07,25,1000,1000.0,True,-,0.998149945311132,0.015184164047241211,1.0498469962197977e-14,26,8.018674116088684e-08
p31,1000,nm,Mixed FD,adaptive,12.0,1e-06,random,rand4,119,5.020048235505938e-06,1000,1000,,True,-,1.0018239432899607,0.02276611328125,6.346066738547666e-13,21,6.763898233209896e-07
p31,1000,tr,Mixed FD,adaptive,12.0,1e-06,random,rand4,119,4.643482914835227e-07,26,1000,1000.0,True,-,1.012768633213906,0.01622772216796875,3.74583056500302e-15,27,4.4930385086082065e-08
p31,1000,nm,Mixed FD,adaptive,12.0,1e-06,random,rand5,120,2.953109287687811e-06,1000,1000,,True,-,0.9984904713727347,0.023211956024169922,2.283381822534403e-13,22,4.135773702132644e-07
p31,1000,tr,Mixed FD,adaptive,12.0,1e-06,random,rand5,120,6.712953883339001e-07,25,1000,1000.0,True,-,0.9955412316704544,0.014414787292480469,8.421841621609825e-15,26,7.105817139405767e-08
p31,1000,nm,Full FD,scalar,4.0,1e-06,initial,xbar,121,8.501013470340831e-08,1000,1000,,True,-,1.7050603292219426,0.010468721389770508,4.2342861407424773e-16,6,3.771657480909961e-05
p31,1000,tr,Full FD,scalar,4.0,1e-06,initial,xbar,121,1.584901110014077e-07,11,1000,1000.0,True,-,0.9183798594730764,0.06912994384765625,5.462114176465057e-16,12,3.395072698804619e-06
p31,1000,nm,Full FD,scalar,4.0,1e-06,random,rand1,122,2.983080228092593e-07,1000,1000,,True,-,1.9522437880577783,0.018088817596435547,4.368826495359219e-15,9,0.00018538009316341344
p31,1000,tr,Full FD,scalar,4.0,1e-06,random,rand1,122,2.6035588555144284e-07,12,1000,1000.0,True,-,1.4819709048041088,0.015474796295166016,1.3321627877068143e-15,13,2.499330510249359e-06
p31,1000,nm,Full FD,scalar,4.0,1e-06,random,rand2,123,8.378391465620966e-10,1000,1000,,True,-,2.1369618556099854,0.01884007453918457,3.099453593507909e-20,10,2.764201166946904e-07
p31,1000,tr,Full FD,scalar,4.0,1e-06,random,rand2,123,1.6687862672519672e-07,13,1000,1000.0,True,-,1.0847994449970038,0.01625823974609375,4.865392735106256e-16,14,1.7727437455824202e-06
p31,1000,nm,Full FD,scalar,4.0,1e-06,random,rand3,124,1.5156417086338446e-08,1000,1000,,True,-,2.0372166754557495,0.019783973693847656,1.1149101185182635e-17,10,5.169842836288383e-06
p31,1000,tr,Full FD,scalar,4.0,1e-06,random,rand3,124,9.856969228033116e-08,13,1000,1000.0,True,-,1.4040513792344265,0.01682257652282715,1.874548521933758e-16,14,1.0463964917929877e-06
p31,1000,nm,Full FD,scalar,4.0,1e-06,random,rand4,125,9.819264054119098e-07,1000,1000,,True,-,1.9451616407941776,0.018645048141479492,1.6959133039244327e-14,10,0.00037270271923369385
p31,1000,tr,Full FD,scalar,4.0,1e-06,random,rand4,125,7.25095433657091e-07,14,1000,1000.0,True,-,2.7217419281084436,0.01797771453857422,9.467311334879025e-15,15,7.462072121084811e-06
p31,1000,nm,Full FD,scalar,4.0,1e-06,random,rand5,126,2.7770834213832814e-07,1000,1000,,True,-,1.9719271049976717,0.020568132400512695,2.439911693026236e-15,11,0.00020933984665089393
p31,1000,tr,Full FD,scalar,4.0,1e-06,random,rand5,126,1.0025131333824229e-07,15,1000,1000.0,True,-,1.6117786985446634,0.01948094367980957,2.0963333666693535e-16,16,5.478050612610189e-08
p31,1000,nm,Full FD,scalar,8.0,1e-06,initial,xbar,127,4.955250187072473e-09,1000,1000,,True,-,2.001973752888535,0.011928796768188477,1.2905760774065827e-18,6,0.00013700325441669373
p31,1000,tr,Full FD,scalar,8.0,1e-06,initial,xbar,127,1.578162054865618e-07,11,1000,1000.0,True,-,0.9914193189584055,0.018684864044189453,4.734762405537839e-16,12,3.0015507539225643e-06
p31,1000,nm,Full FD,scalar,8.0,1e-06,random,rand1,128,8.429019196465589e-07,1000,1000,,True,-,2.1781954555410152,0.04107379913330078,0.5124582887199474,18,6.729170253110104e-07
p31,1000,tr,Full FD,scalar,8.0,1e-06,random,rand1,128,2.4829656637607533e-07,26,1000,1000.0,True,-,-15.607530133725923,0.032874107360839844,1.537374866159496,27,5.060016546557136e-07
p31,1000,nm,Full FD,scalar,8.0,1e-06,random,rand2,129,2.591579931981537e-13,1000,1000,,True,-,1.935763926297762,0.021913766860961914,1.9602330678127058e-27,11,1.5455638159420447e-07
p31,1000,tr,Full FD,scalar,8.0,1e-06,random,rand2,129,2.9222438934713326e-07,22,1000,1000.0,True,-,0.8509518055554883,0.029944181442260742,2.400255555478974,23,7.97129958844466e-07
p31,1000,nm,Full FD,scalar,8.0,1e-06,random,rand3,130,8.35965282371112e-08,1000,1000,,True,-,2.0524254441421372,0.024557113647460938,2.456196954951067e-16,12,9.913313099825184e-05
p31,1000,tr,Full FD,scalar,8.0,1e-06,random,rand3,130,2.3061200557845115e-07,23,1000,1000.0,True,-,3.862729691308432,0.029494047164916992,1.0249165774396707,24,4.709459094235409e-07
p31,1000,nm,Full FD,scalar,8.0,1e-06,random,rand4,131,6.336465590796876e-13,1000,1000,,True,-,1.996640498381844,0.02171182632446289,1.724577512412648e-26,11,2.9028752998152825e-07
p31,1000,tr,Full FD,scalar,8.0,1e-06,random,rand4,131,8.433938269196026e-07,20,1000,1000.0,True,-,1.5578517946542816,0.026393890380859375,0.9529150488985612,21,2.9723455404137954e-06
p31,1000,nm,Full FD,scalar,8.0,1e-06,random,rand5,132,1.4074440697509366e-12,1000,1000,,True,-,1.8744592113055578,0.022913694381713867,6.89129042018929e-26,12,5.058628391919713e-07
p31,1000,tr,Full FD,scalar,8.0,1e-06,random,rand5,132,8.276141027454093e-07,23,1000,1000.0,True,-,0.7844938019916421,0.030380964279174805,2.049833154879434,24,4.7132473988369714e-07
p31,1000,nm,Full FD,scalar,12.0,1e-06,initial,xbar,133,116.80871292044701,1000,1000,,False,MAX,0.5389255473520372,1.605093240737915,290.53567805293756,1001,0.3863241394047713
p31,1000,tr,Full FD,scalar,12.0,1e-06,initial,xbar,133,0.00018215537708278544,999,1000,1000.0,False,MAX,-0.0,1.1854350566864014,0.8403431151257393,1001,6.938893903907228e-18
p31,1000,nm,Full FD,scalar,12.0,1e-06,random,rand1,134,1024.6152590657443,1000,1000,,False,MAX,-1.6281871865596038,1.6725008487701416,7411.210334875965,1001,6.431369090533472e-08
p31,1000,tr,Full FD,scalar,12.0,1e-06,random,rand1,134,6.844954582738086e-07,95,1000,1000.0,True,-,2.2927896439597437,0.11211013793945312,9.817658142025506e-15,96,1.1139280275269781e-07
